Timestamp,Presence Sensor,Persons Recognized,Weapon Detected,type,Action
50,0,0,0,0,0
52,0,0,0,0,0
54,0,0,0,0,0
56,0,0,0,0,0
58,0,0,0,0,0
60,1,1,0,0,0
62,1,1,0,0,0
64,1,2,0,0,0
66,1,2,0,0,0
68,1,4,0,0,0
70,1,4,0,0,0
72,1,4,0,0,0
74,1,4,0,0,0
76,1,4,0,0,0
78,1,4,0,0,0
80,1,4,0,0,0
82,1,4,0,0,0
84,1,4,0,0,0
86,1,4,0,0,0
88,1,4,0,0,0
90,1,4,0,0,0
92,0,0,0,0,0
94,0,0,0,0,0
96,0,0,0,0,0
98,0,0,0,0,0
100,0,0,0,0,0
102,0,0,0,0,0
104,0,0,0,0,0
106,0,0,0,0,0
108,0,0,0,0,0
110,0,0,0,0,0
112,0,0,0,0,0
114,0,0,0,0,0
116,0,0,0,0,0
118,0,0,0,0,0
120,0,0,0,0,0
122,0,0,0,0,0
124,0,0,0,0,0
126,0,0,0,0,0
128,0,0,0,0,0
130,0,0,0,0,0
132,0,0,0,0,0
134,0,0,0,0,0
136,0,0,0,0,0
138,0,0,0,0,0
139,0,0,0,0,0
140,0,0,0,0,0
141,0,0,0,0,0
142,0,0,0,0,0
143,0,0,0,0,0
7,0,0,0,0,0
9,0,0,0,0,0
11,0,0,0,0,0
13,0,0,0,0,0
15,0,0,0,0,0
17,0,0,0,0,0
19,0,0,0,0,0
21,0,0,0,0,0
23,0,0,0,0,0
25,0,0,0,0,0
27,0,0,0,0,0
29,0,0,0,0,0
31,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
43,0,0,0,0,0
45,0,0,0,0,0
47,0,0,0,0,0
49,0,0,0,0,0
51,0,0,0,0,0
53,0,0,0,0,0
55,1,2,0,0,0
57,1,2,0,0,0
59,1,2,0,0,0
61,1,2,0,0,0
63,1,1,0,0,0
65,1,1,0,0,0
67,1,4,0,0,0
69,1,4,0,0,0
71,1,4,0,0,0
73,1,4,0,0,0
75,1,4,0,0,0
77,1,4,0,0,0
79,1,4,0,0,0
81,1,4,0,0,0
83,1,4,0,0,0
85,1,4,0,0,0
87,1,4,0,0,0
89,1,4,0,0,0
91,1,4,0,0,0
93,1,4,0,0,0
95,1,4,0,0,0
97,1,4,0,0,0
99,1,4,0,0,0
101,1,4,0,0,0
103,1,4,0,0,0
105,1,4,0,0,0
107,1,4,0,0,0
109,1,4,0,0,0
111,1,4,0,0,0
113,1,4,0,0,0
115,1,2,0,0,0
117,1,2,0,0,0
119,0,0,0,0,0
121,0,0,0,0,0
123,0,0,0,0,0
125,0,0,0,0,0
127,0,0,0,0,0
129,0,0,0,0,0
131,0,0,0,0,0
133,0,0,0,0,0
135,0,0,0,0,0
137,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
8,0,0,0,0,0
10,0,0,0,0,0
12,0,0,0,0,0
14,0,0,0,0,0
16,0,0,0,0,0
18,0,0,0,0,0
20,0,0,0,0,0
22,0,0,0,0,0
24,0,0,0,0,0
26,0,0,0,0,0
28,0,0,0,0,0
30,0,0,0,0,0
32,0,0,0,0,0
34,0,0,0,0,0
36,0,0,0,0,0
38,0,0,0,0,0
40,0,0,0,0,0
42,0,0,0,0,0
44,0,0,0,0,0
46,0,0,0,0,0
48,0,0,0,0,0
50,0,0,0,0,0
52,0,0,0,0,0
54,0,0,0,0,0
56,0,0,0,0,0
58,0,0,0,0,0
60,1,1,0,0,0
62,1,1,0,0,0
64,1,2,0,0,0
66,1,2,0,0,0
68,1,4,0,0,0
70,1,4,0,0,0
72,1,4,0,0,0
74,1,4,0,0,0
76,1,4,0,0,0
78,1,4,0,0,0
80,1,4,0,0,0
82,1,4,0,0,0
84,1,4,0,0,0
86,1,4,0,0,0
88,1,4,0,0,0
90,1,4,0,0,0
92,0,0,0,0,0
94,0,0,0,0,0
96,0,0,0,0,0
98,0,0,0,0,0
100,0,0,0,0,0
102,0,0,0,0,0
104,0,0,0,0,0
106,0,0,0,0,0
108,0,0,0,0,0
110,0,0,0,0,0
112,0,0,0,0,0
114,0,0,0,0,0
116,0,0,0,0,0
118,0,0,0,0,0
120,0,0,0,0,0
122,0,0,0,0,0
124,0,0,0,0,0
126,0,0,0,0,0
128,0,0,0,0,0
130,0,0,0,0,0
132,0,0,0,0,0
134,0,0,0,0,0
136,0,0,0,0,0
138,0,0,0,0,0
139,0,0,0,0,0
140,0,0,0,0,0
141,0,0,0,0,0
142,0,0,0,0,0
143,0,0,0,0,0
7,0,0,0,0,0
9,0,0,0,0,0
11,0,0,0,0,0
13,0,0,0,0,0
15,0,0,0,0,0
17,0,0,0,0,0
19,0,0,0,0,0
21,0,0,0,0,0
23,0,0,0,0,0
25,0,0,0,0,0
27,0,0,0,0,0
29,0,0,0,0,0
31,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
43,0,0,0,0,0
45,0,0,0,0,0
47,0,0,0,0,0
49,0,0,0,0,0
51,0,0,0,0,0
53,0,0,0,0,0
55,1,2,0,0,0
57,1,2,0,0,0
59,1,2,0,0,0
61,1,2,0,0,0
63,1,1,0,0,0
65,1,1,0,0,0
67,1,4,0,0,0
69,1,4,0,0,0
71,1,4,0,0,0
73,1,4,0,0,0
75,1,4,0,0,0
77,1,4,0,0,0
79,1,4,0,0,0
81,1,4,0,0,0
83,1,4,0,0,0
85,1,4,0,0,0
87,1,4,0,0,0
89,1,4,0,0,0
91,1,4,0,0,0
93,1,4,0,0,0
95,1,4,0,0,0
97,1,4,0,0,0
99,1,4,0,0,0
101,1,4,0,0,0
103,1,4,0,0,0
105,1,4,0,0,0
107,1,4,0,0,0
109,1,4,0,0,0
111,1,4,0,0,0
113,1,4,0,0,0
115,1,2,0,0,0
117,1,2,0,0,0
119,0,0,0,0,0
121,0,0,0,0,0
123,0,0,0,0,0
125,0,0,0,0,0
127,0,0,0,0,0
129,0,0,0,0,0
131,0,0,0,0,0
133,0,0,0,0,0
135,0,0,0,0,0
137,0,0,0,0,0
0,0,0,0,1,0
1,0,0,0,1,0
2,0,0,0,1,0
3,0,0,0,1,0
4,0,0,0,1,0
5,0,0,0,1,0
6,0,0,0,1,0
8,0,0,0,1,0
10,0,0,0,1,0
12,0,0,0,1,0
14,0,0,0,1,0
16,0,0,0,1,0
18,0,0,0,1,0
20,0,0,0,1,0
22,0,0,0,1,0
24,0,0,0,1,0
26,0,0,0,1,0
28,0,0,0,1,0
30,0,0,0,1,0
32,0,0,0,1,0
34,0,0,0,1,0
36,0,0,0,1,0
38,0,0,0,1,0
40,0,0,0,1,0
42,0,0,0,1,0
44,0,0,0,1,0
46,0,0,0,1,0
48,0,0,0,1,0
50,0,0,0,1,0
52,0,0,0,1,0
54,0,0,0,1,0
56,0,0,0,1,0
58,0,0,0,1,0
60,0,0,0,1,0
62,0,0,0,1,0
64,0,0,0,1,0
66,0,0,0,1,0
68,0,0,0,1,0
70,0,0,0,1,0
72,0,0,0,1,0
74,0,0,0,1,0
76,0,0,0,1,0
78,1,2,0,1,0
80,1,2,0,1,0
82,1,2,0,1,0
84,1,2,0,1,0
86,1,2,0,1,0
88,1,4,0,1,0
90,1,4,0,1,0
92,1,4,0,1,0
94,1,4,0,1,0
96,1,4,0,1,0
98,1,4,0,1,0
100,1,4,0,1,0
102,1,4,0,1,0
104,1,4,0,1,0
106,1,4,0,1,0
108,1,4,0,1,0
110,1,4,0,1,0
112,1,4,0,1,0
114,1,4,0,1,0
116,1,4,0,1,0
118,1,4,0,1,0
120,1,4,0,1,0
122,1,4,0,1,0
124,1,4,0,1,0
126,1,4,0,1,0
128,1,4,0,1,0
130,1,4,0,1,0
132,1,4,0,1,0
134,1,4,0,1,0
136,1,4,0,1,0
138,1,4,0,1,0
139,1,4,0,1,0
140,1,4,0,1,0
141,1,4,0,1,0
142,1,4,0,1,0
143,1,4,0,1,0
7,1,4,0,1,0
9,1,4,0,1,0
11,1,4,0,1,0
13,1,4,0,1,0
15,1,4,0,1,0
17,1,4,0,1,0
19,0,0,0,1,0
21,0,0,0,1,0
23,0,0,0,1,0
25,0,0,0,1,0
27,0,0,0,1,0
29,0,0,0,1,0
31,1,0,1,1,1
33,1,0,1,1,1
35,1,0,1,1,1
37,1,0,1,1,1
39,1,0,1,1,1
41,1,0,1,1,1
43,0,0,0,1,0
45,0,0,0,1,0
47,0,0,0,1,0
49,0,0,0,1,0
51,0,0,0,1,0
53,0,0,0,1,0
55,1,4,0,1,0
57,1,4,0,1,0
59,1,4,0,1,0
61,1,4,0,1,0
63,1,4,0,1,0
65,1,4,0,1,0
67,1,4,0,1,0
69,1,4,0,1,0
71,1,4,0,1,0
73,1,4,0,1,0
75,1,4,0,1,0
77,1,4,0,1,0
79,1,4,0,1,0
81,1,4,0,1,0
83,1,4,0,1,0
85,1,4,0,1,0
87,1,4,0,1,0
89,1,4,0,1,0
91,1,4,0,1,0
93,1,4,0,1,0
95,1,4,0,1,0
97,1,4,0,1,0
99,1,4,0,1,0
101,1,4,0,1,0
103,1,4,0,1,0
105,1,4,0,1,0
107,1,4,0,1,0
109,1,4,0,1,0
111,1,4,0,1,0
113,1,4,0,1,0
115,1,4,0,1,0
117,1,4,0,1,0
119,1,4,0,1,0
121,1,4,0,1,0
123,1,4,0,1,0
125,1,4,0,1,0
127,1,4,0,1,0
129,0,0,0,1,0
131,0,0,0,1,0
133,0,0,0,1,0
135,0,0,0,1,0
137,0,0,0,1,0
0,0,0,0,1,0
1,0,0,0,1,0
2,0,0,0,1,0
3,0,0,0,1,0
4,0,0,0,1,0
5,0,0,0,1,0
6,0,0,0,1,0
8,0,0,0,1,0
10,0,0,0,1,0
12,0,0,0,1,0
14,0,0,0,1,0
16,0,0,0,1,0
18,0,0,0,1,0
20,0,0,0,1,0
22,0,0,0,1,0
24,0,0,0,1,0
26,0,0,0,1,0
28,0,0,0,1,0
30,0,0,0,1,0
32,0,0,0,1,0
34,0,0,0,1,0
36,0,0,0,1,0
38,0,0,0,1,0
40,0,0,0,1,0
42,0,0,0,1,0
44,0,0,0,1,0
46,0,0,0,1,0
48,0,0,0,1,0
50,0,0,0,1,0
52,0,0,0,1,0
54,0,0,0,1,0
56,0,0,0,1,0
58,0,0,0,1,0
60,0,0,0,1,0
62,0,0,0,1,0
64,0,0,0,1,0
66,0,0,0,1,0
68,0,0,0,1,0
70,0,0,0,1,0
72,0,0,0,1,0
74,0,0,0,1,0
76,0,0,0,1,0
78,1,2,0,1,0
80,1,2,0,1,0
82,1,2,0,1,0
84,1,2,0,1,0
86,1,2,0,1,0
88,1,4,0,1,0
90,1,4,0,1,0
92,1,4,0,1,0
94,1,4,0,1,0
96,1,4,0,1,0
98,1,4,0,1,0
100,1,4,0,1,0
102,1,4,0,1,0
104,1,4,0,1,0
106,1,4,0,1,0
108,1,4,0,1,0
110,1,4,0,1,0
112,1,4,0,1,0
114,1,4,0,1,0
116,1,4,0,1,0
118,1,4,0,1,0
120,1,4,0,1,0
122,1,4,0,1,0
124,1,4,0,1,0
126,1,4,0,1,0
128,1,4,0,1,0
130,1,4,0,1,0
132,1,4,0,1,0
134,1,4,0,1,0
136,1,4,0,1,0
138,1,4,0,1,0
139,1,4,0,1,0
140,1,4,0,1,0
141,1,4,0,1,0
142,1,4,0,1,0
143,1,4,0,1,0
7,1,4,0,1,0
9,1,4,0,1,0
11,1,4,0,1,0
13,1,4,0,1,0
15,1,4,0,1,0
17,1,4,0,1,0
19,0,0,0,1,0
21,0,0,0,1,0
23,0,0,0,1,0
25,0,0,0,1,0
27,0,0,0,1,0
29,0,0,0,1,0
31,1,0,1,1,1
33,1,0,1,1,1
35,1,0,1,1,1
37,1,0,1,1,1
39,1,0,1,1,1
41,1,0,1,1,1
43,0,0,0,1,0
45,0,0,0,1,0
47,0,0,0,1,0
49,0,0,0,1,0
51,0,0,0,1,0
53,0,0,0,1,0
55,1,4,0,1,0
57,1,4,0,1,0
59,1,4,0,1,0
61,1,4,0,1,0
63,1,4,0,1,0
65,1,4,0,1,0
67,1,4,0,1,0
69,1,4,0,1,0
71,1,4,0,1,0
73,1,4,0,1,0
75,1,4,0,1,0
77,1,4,0,1,0
79,1,4,0,1,0
81,1,4,0,1,0
83,1,4,0,1,0
85,1,4,0,1,0
87,1,4,0,1,0
89,1,4,0,1,0
91,1,4,0,1,0
93,1,4,0,1,0
95,1,4,0,1,0
97,1,4,0,1,0
99,1,4,0,1,0
101,1,4,0,1,0
103,1,4,0,1,0
105,1,4,0,1,0
107,1,4,0,1,0
109,1,4,0,1,0
111,1,4,0,1,0
113,1,4,0,1,0
115,1,4,0,1,0
117,1,4,0,1,0
119,1,4,0,1,0
121,1,4,0,1,0
123,1,4,0,1,0
125,1,4,0,1,0
127,1,4,0,1,0
129,0,0,0,1,0
131,0,0,0,1,0
133,0,0,0,1,0
135,0,0,0,1,0
137,0,0,0,1,0
35,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,1,1
31,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,0,1
31,1,0,1,0,1
35,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
39,1,0,1,1,1
41,1,0,1,1,1
41,1,0,1,1,1
35,1,0,1,1,1
33,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,0,1
35,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
33,1,0,1,0,1
31,1,0,1,1,1
33,1,0,1,1,1
41,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,1,1
39,1,0,1,0,1
35,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,1,1
37,1,0,1,0,1
39,1,0,1,0,1
37,1,0,1,1,1
31,1,0,1,0,1
41,1,0,1,1,1
31,1,0,1,1,1
37,1,0,1,0,1
35,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,1,1
31,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,1,1
39,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,1,1
31,1,0,1,0,1
41,1,0,1,1,1
41,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,1,1
41,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,1,1
39,1,0,1,1,1
41,1,0,1,0,1
33,1,0,1,1,1
31,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,0,1
33,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,1,1
37,1,0,1,1,1
35,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,1,1
35,1,0,1,0,1
31,1,0,1,1,1
31,1,0,1,0,1
41,1,0,1,1,1
35,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,0,1
37,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,1,1
31,1,0,1,1,1
35,1,0,1,0,1
41,1,0,1,1,1
37,1,0,1,0,1
37,1,0,1,1,1
39,1,0,1,0,1
33,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,0,1
39,1,0,1,1,1
41,1,0,1,1,1
41,1,0,1,0,1
31,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
37,1,0,1,1,1
31,1,0,1,1,1
33,1,0,1,0,1
39,1,0,1,1,1
33,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,1,1
35,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,0,1
39,1,0,1,0,1
37,1,0,1,0,1
33,1,0,1,1,1
35,1,0,1,1,1
31,1,0,1,1,1
41,1,0,1,1,1
35,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
31,1,0,1,0,1
31,1,0,1,1,1
39,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
31,1,0,1,0,1
37,1,0,1,1,1
39,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
39,1,0,1,1,1
31,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,1,1
41,1,0,1,1,1
33,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,0,1
37,1,0,1,1,1
33,1,0,1,1,1
39,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,1,1
37,1,0,1,0,1
37,1,0,1,1,1
41,1,0,1,0,1
37,1,0,1,1,1
37,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,1,1
31,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,1,1
35,1,0,1,0,1
39,1,0,1,1,1
37,1,0,1,1,1
35,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,1,1
39,1,0,1,0,1
37,1,0,1,0,1
41,1,0,1,0,1
37,1,0,1,0,1
33,1,0,1,0,1
39,1,0,1,1,1
37,1,0,1,0,1
37,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,1,1
39,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,0,1
37,1,0,1,1,1
35,1,0,1,1,1
35,1,0,1,0,1
33,1,0,1,1,1
39,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,0,1
37,1,0,1,1,1
37,1,0,1,0,1
39,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,1,1
41,1,0,1,1,1
41,1,0,1,1,1
39,1,0,1,0,1
35,1,0,1,1,1
39,1,0,1,1,1
39,1,0,1,0,1
33,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,0,1
39,1,0,1,1,1
35,1,0,1,1,1
33,1,0,1,0,1
33,1,0,1,0,1
39,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,0,1
41,1,0,1,1,1
33,1,0,1,0,1
41,1,0,1,1,1
37,1,0,1,0,1
39,1,0,1,1,1
31,1,0,1,1,1
31,1,0,1,0,1
35,1,0,1,1,1
37,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,1,1
33,1,0,1,1,1
37,1,0,1,1,1
31,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,1,1
39,1,0,1,1,1
31,1,0,1,0,1
33,1,0,1,1,1
41,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,1,1
37,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,1,1
33,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,1,1
39,1,0,1,1,1
41,1,0,1,0,1
35,1,0,1,1,1
39,1,0,1,0,1
35,1,0,1,0,1
39,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,1,1
31,1,0,1,1,1
31,1,0,1,0,1
31,1,0,1,0,1
35,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,0,1
33,1,0,1,1,1
33,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
33,1,0,1,1,1
41,1,0,1,1,1
35,1,0,1,0,1
35,1,0,1,1,1
31,1,0,1,1,1
39,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,1,1
37,1,0,1,1,1
39,1,0,1,1,1
41,1,0,1,1,1
31,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
31,1,0,1,1,1
33,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,1,1
35,1,0,1,1,1
41,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,1,1
39,1,0,1,1,1
33,1,0,1,1,1
33,1,0,1,0,1
33,1,0,1,1,1
39,1,0,1,0,1
31,1,0,1,1,1
35,1,0,1,0,1
35,1,0,1,1,1
35,1,0,1,1,1
33,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,1,1
39,1,0,1,0,1
41,1,0,1,0,1
33,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,1,1
39,1,0,1,0,1
37,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
37,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,1,1
33,1,0,1,1,1
35,1,0,1,0,1
31,1,0,1,0,1
31,1,0,1,0,1
37,1,0,1,1,1
33,1,0,1,1,1
41,1,0,1,0,1
33,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,1,1
37,1,0,1,0,1
31,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,1,1
33,1,0,1,0,1
33,1,0,1,1,1
41,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,0,1
33,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,0,1
31,1,0,1,1,1
33,1,0,1,1,1
33,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,1,1
35,1,0,1,0,1
35,1,0,1,1,1
37,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,1,1
35,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,1,1
41,1,0,1,1,1
37,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,0,1
31,1,0,1,1,1
33,1,0,1,0,1
41,1,0,1,1,1
31,1,0,1,1,1
35,1,0,1,0,1
31,1,0,1,1,1
31,1,0,1,1,1
33,1,0,1,0,1
41,1,0,1,1,1
33,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
33,1,0,1,1,1
37,1,0,1,1,1
35,1,0,1,0,1
37,1,0,1,1,1
41,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,0,1
39,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,1,1
39,1,0,1,0,1
39,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,0,1
39,1,0,1,1,1
37,1,0,1,1,1
33,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,0,1
31,1,0,1,1,1
33,1,0,1,1,1
31,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,0,1
31,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,1,1
31,1,0,1,1,1
39,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,1,1
39,1,0,1,0,1
39,1,0,1,0,1
31,1,0,1,1,1
37,1,0,1,1,1
31,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,1,1
39,1,0,1,0,1
37,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,1,1
41,1,0,1,0,1
41,1,0,1,0,1
33,1,0,1,1,1
33,1,0,1,0,1
37,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,1,1
33,1,0,1,1,1
31,1,0,1,1,1
41,1,0,1,0,1
37,1,0,1,0,1
39,1,0,1,0,1
39,1,0,1,0,1
41,1,0,1,0,1
37,1,0,1,1,1
35,1,0,1,1,1
33,1,0,1,0,1
31,1,0,1,1,1
35,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,0,1
31,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,1,1
33,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,1,1
33,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,1,1
35,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,1,1
33,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,1,1
41,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,0,1
39,1,0,1,1,1
33,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,1,1
37,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
35,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,1,1
33,1,0,1,0,1
39,1,0,1,1,1
41,1,0,1,1,1
35,1,0,1,0,1
35,1,0,1,0,1
41,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,1,1
37,1,0,1,0,1
39,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,1,1
33,1,0,1,0,1
33,1,0,1,0,1
37,1,0,1,0,1
37,1,0,1,0,1
33,1,0,1,1,1
39,1,0,1,0,1
31,1,0,1,0,1
41,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,1,1
31,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,0,1
35,1,0,1,1,1
41,1,0,1,0,1
39,1,0,1,1,1
33,1,0,1,1,1
41,1,0,1,1,1
37,1,0,1,1,1
35,1,0,1,0,1
37,1,0,1,0,1
35,1,0,1,0,1
33,1,0,1,1,1
35,1,0,1,0,1
33,1,0,1,1,1
31,1,0,1,0,1
35,1,0,1,0,1
37,1,0,1,0,1
31,1,0,1,0,1
31,1,0,1,0,1
33,1,0,1,0,1
41,1,0,1,0,1
41,1,0,1,0,1
31,1,0,1,1,1
